object_id,area,elev_mean,clay_0_30cm_mean,sand_0_30cm_mean,silt_0_30cm_mean,artificial_surfaces_perc,agricultural_areas_perc,forests_and_seminatural_areas_perc,wetlands_perc,water_bodies_perc,p_mean,p_seasonality,frac_snow,high_prec_freq,low_prec_freq,high_prec_dur,low_prec_dur
DEA10100,43.19,338.36,26.05,21.63,51.05,3.25,28.67,68.09,0,0,3.25,-0.12,0.06,15.12,204.92,1.17,4.01
DEA10120,1472.83,362.03,24.21,19.73,47.34,14.09,26.83,58.98,0,0.1,2.93,-0.11,0.06,14.98,207.7,1.17,4.01
DEA10130,100.47,258.72,23.67,22.05,49.1,9.71,65.96,24.34,0,0,3,-0.12,0.04,15.78,210.74,1.17,4.01
DEA10140,215.66,244.14,24.08,21.43,49.58,8.82,60.41,30.77,0,0,2.9,-0.07,0.03,15.63,212.99,1.17,4.01
DEA10150,48.73,197.57,25.34,19.17,49.16,9.1,80.17,10.73,0,0,2.39,0.1,0.03,15.73,223.6,1.17,4.01
DEA10160,1887.87,330.91,24.19,19.94,47.66,13.12,34.46,52.24,0,0.19,2.91,-0.06,0.05,14.67,205.58,1.17,4.01
DEA10170,85.52,198.87,23.12,16.84,47.49,19.19,55.09,25.72,0,0,2.26,0.15,0.03,16.2,228.8,1.17,4.01
DEA10200,63.76,249.35,24.69,17.37,54.83,7.25,63.11,29.64,0,0,3.47,-0.16,0.03,15.21,205.41,1.17,4.01
DEA10210,219.25,234.06,23.68,18.31,52.68,10.6,56.76,32.64,0,0,3.23,-0.06,0.03,15.02,205.36,1.17,4.01
DEA10220,786.61,266.48,22.94,18.85,49.38,14.84,42.06,42.59,0,0.5,3.24,-0.08,0.04,14.38,201.79,1.17,4.01
DEA10230,2823.93,303.64,23.61,19.46,47.77,14.43,36.92,48.38,0,0.27,2.98,-0.09,0.04,14.24,203.03,1.17,4.01
DEA10240,337.77,321.27,19.6,16.51,45.73,21.15,47.84,28.74,0,2.27,3.5,-0.18,0.04,15.28,204.77,1.17,4.01
DEA10250,376.04,310.61,18.49,15.74,43,27.16,43.43,27.37,0,2.04,3.27,-0.21,0.02,8.97,118.57,1.17,4.01
DEA10260,492.71,297.68,18.23,15.36,41.38,31.23,36.28,30.93,0,1.56,3.44,-0.17,0.03,15.19,204.8,1.17,4.01
DEA10270,606.91,271.22,18.43,15.83,41.26,31.04,38.17,29.49,0,1.31,3.33,-0.14,0.03,15.16,204.86,1.17,4.01
DEA10280,163.99,206.95,20.36,15.89,47.42,18.32,40.58,38.52,0,2.59,3.14,-0.1,0.02,15.31,208.24,1.17,4.01
DEA10300,29.24,169.53,10,9.04,18.13,75.83,19.63,4.54,0,0,2.75,0.03,0.03,15.55,213.13,1.17,4.01
DEA10310,74.09,170.14,18.63,16.98,41.54,27.48,59.12,13.4,0,0,2.77,0.01,0.03,15.72,214.13,1.17,4.01
DEA10320,43.94,185.3,19.02,16.24,43.48,25.22,56.26,18.52,0,0,2.81,0.01,0.03,15.59,212.96,1.17,4.01
DEA10330,32.02,411.11,25.3,21.57,52.51,5.42,59.63,34.95,0,0,1.97,0.05,0.06,16.7,236.46,1.17,4.01
DEA10340,113.76,420.68,25.14,20.58,51.62,7.89,46.74,45.37,0,0,1.96,0.08,0.07,16.15,236.82,1.17,4.01
DEA10350,59.44,368.16,24.7,20,50.35,11.8,60.45,27.75,0,0,1.95,0.05,0.05,15.83,227.97,1.17,4.01
DEA10360,109.1,235.23,21.44,15.53,51.73,13.39,63.18,23.43,0,0,1.8,0.2,0.03,16.42,239.91,1.17,4.01
DEA10370,293.97,211.36,21.97,16.71,52.56,11.65,59.12,29.23,0,0,1.78,0.19,0.03,16.4,239.22,1.17,4.01
DEA10380,611.21,258.35,22.55,18.44,50.63,12.22,60,27.78,0,0,1.81,0.18,0.04,16.09,235.63,1.17,4.01
DEA10390,186.03,264.04,24.16,20.48,49.27,9.13,75.93,14.48,0,0.46,1.83,0.14,0.04,16.87,236.77,1.17,4.01
DEA10400,43.88,214.63,24.16,18.26,50.95,7.49,83.34,7.75,0,1.41,1.74,0.12,0.03,17.43,241.5,1.17,4.01
DEA10460,59.26,158.24,18.03,17.98,38.44,35.62,46.48,16.98,0,0.91,2.65,0,0.02,16,216.46,1.17,4.01
DEA10470,110.39,612.38,25.54,23.56,48.2,5.94,25.54,68.52,0,0,3.28,-0.12,0.13,15.32,201.18,1.17,4.01
DEA10480,426.61,520.4,24.79,21.55,49.41,5.52,32.81,61.15,0,0.52,3.11,-0.03,0.1,15,201.8,1.17,4.01
DEA10490,185.23,436.84,25.9,20.51,51.19,3.85,53.63,42.52,0,0,3.02,-0.1,0.07,15.92,207.43,1.17,4.01
DEA10500,762.02,471.04,24.91,20.72,50.31,5.66,37.37,56.67,0,0.29,2.98,-0.06,0.08,15.14,203.97,1.17,4.01
DEA10510,12.56,521.61,25.37,20.72,53.91,0.02,3.18,96.8,0,0,3.46,-0.1,0.09,15.34,203.03,1.17,4
DEA10520,195.25,391.35,24.47,18.5,49.97,8.55,26.41,63.29,0,1.76,2.87,-0.01,0.06,12.94,174.05,1.17,4
DEA10530,249.87,407.56,24.65,17.64,50.74,9.44,38.13,52.43,0,0,2.79,0.01,0.07,16.24,210.03,1.17,4
DEA10540,249.91,407.54,24.65,17.64,50.73,9.46,38.12,52.42,0,0,2.8,-0.01,0.07,16.3,210.33,1.17,4
DEA10550,1531.59,412.69,24.48,18.69,50.2,7.9,32.68,58.37,0,1.06,2.87,-0.05,0.06,14.53,199.74,1.17,4
DEA10560,22.75,352.52,21.75,16.55,47.96,18.26,42.6,39.14,0,0,2.43,-0.09,0.02,18.67,225.91,1.17,4
DEA10600,254.3,315.4,22.67,16.8,49.17,14.66,33.65,51.58,0,0.11,2.73,-0.04,0.04,15.67,209.7,1.17,4
DEA10610,51.04,240.37,19.01,14.18,42.79,29.95,36.08,33.97,0,0,2.5,0.04,0.03,16.19,220.06,1.17,4
DEA10620,2015.85,375.08,23.99,17.95,49.92,10.37,35.54,53.28,0,0.82,2.82,0.01,0.06,14.46,202.58,1.17,4
DEA10630,37.74,636.64,26.14,23.88,49.08,2.83,24.42,72.75,0,0,3.47,-0.09,0.15,14.7,198.57,1.17,4
DEA10640,186.53,550.08,26.18,21.99,49.72,4.98,21.07,73.95,0,0,3.23,-0.09,0.11,14.44,199.86,1.17,4
DEA10650,17.33,496.06,26.55,20.02,52.71,1.67,17.09,81.24,0,0,3.27,-0.17,0.07,16.21,210.94,1.17,4
DEA10660,29.63,427.25,25.03,20.32,51.4,5.13,36.07,58.8,0,0,2.76,-0.03,0.06,15.65,215.13,1.17,4
DEA10680,883.35,447.4,24.78,20.27,48.38,8.63,28.84,61.48,0,1.06,3.23,-0.15,0.07,14.36,197.63,1.17,4
DEA10700,1189.15,433.53,24.41,19.78,48.78,9.67,26.34,63.03,0,0.95,3.24,-0.12,0.07,13.59,188.12,1.17,4
DEA10710,23.43,441.27,19.35,16.96,47.2,27.13,38.3,34.57,0,0,3.85,-0.21,0.08,15.67,199.96,1.17,4
DEA10720,95.81,402.03,21.37,17.74,49.77,16.29,31.82,51.89,0,0,3.48,-0.17,0.06,14.92,198.83,1.17,4
DEA10730,197.33,371.13,22.48,18.27,51.07,13.92,33.6,52.49,0,0,3.32,-0.1,0.06,13.1,171.09,1.17,4
DEA10750,156.39,310.87,20.74,17.06,47.03,19.66,48.99,30.73,0,0.62,3.24,-0.09,0.04,14.57,192.88,1.17,4
DEA10760,424.56,330.71,21.2,17.33,47.68,19.22,36.62,43.92,0,0.23,3.2,-0.09,0.05,14.77,200.93,1.17,4
DEA10780,19.89,225.28,20.06,16.47,45.06,27.4,60.76,11.83,0,0,3.01,-0.1,0.02,15.14,211.76,1.17,4
DEA10790,57.43,217.55,21.59,17.89,48.45,18.98,62.31,18.71,0,0,2.95,-0.08,0.03,15.77,211.52,1.17,4
DEA10800,22.59,225.44,24.72,19.21,55.5,8.85,54.46,36.69,0,0,2.91,-0.1,0.02,15.79,211.69,1.17,4
DEA10850,20.67,341,23.08,19.23,48.61,12.07,30.48,57.45,0,0,3.11,-0.08,0.06,15,207.96,1.17,4
DEA10860,105.88,267.43,24.69,20.38,46.3,10.48,45.34,43.9,0,0.27,2.82,-0.05,0.05,14.92,212.3,1.17,4
DEA10890,33.38,440.88,25.48,18.77,50.61,7.2,77.11,15.69,0,0,2.58,-0.01,0.08,16.54,217.1,1.17,4
DEA10900,94.18,414.15,26.67,18.88,51.91,3.87,50.87,45.25,0,0,2.54,0.03,0.08,16.78,217.76,1.17,4
DEA10910,142.98,387.47,27.11,17.99,52.32,3.78,53.62,42.6,0,0,2.53,0.07,0.07,16.41,216.52,1.17,3.99
DEA10920,168.46,367.05,27.5,17.56,51.63,3.86,60.8,34.56,0,0.78,2.33,0.06,0.06,16.8,221.92,1.17,3.99
DEA10930,329.93,370.61,27.18,17.61,51.66,4.49,57.22,37.89,0,0.4,2.17,0.09,0.04,16.29,223.88,1.17,3.99
DEA10940,399.21,353.71,27.19,17.39,51.56,4.86,54.72,40.08,0,0.33,2.38,0.06,0.06,16.27,219.01,1.17,3.99
DEA10950,24.17,341.01,27.94,15.78,54.26,1.98,42.88,55.14,0,0,2.7,-0.03,0.06,15.87,212.64,1.17,3.99
DEA10960,29.26,343.17,24.71,19.68,51.54,6.09,32.22,61.69,0,0,2.92,-0.07,0.06,15.04,204.76,1.17,3.99
DEA10970,331.49,311.35,27.93,15.71,53.55,3.91,57.82,38.16,0.11,0,2.5,0,0.06,16.44,218.05,1.17,3.99
DEA10980,758.16,327.95,27.31,16.63,51.92,5.44,56.24,38.09,0.05,0.17,2.47,0.01,0.05,16.44,215.86,1.17,3.99
DEA10990,65.96,217.11,23.6,27.89,42.96,10.27,10.67,79.06,0,0,2.67,-0.01,0.03,15.08,214.71,1.17,3.99
DEA11010,1057.87,293.34,25.68,18.01,48.42,9.37,51.78,38.31,0.04,0.5,2.46,0.03,0.05,15.33,214.43,1.17,3.99
DEA11040,1460.55,254.43,24.68,20.27,47.04,9.75,59.04,30.67,0.03,0.51,2.4,0.07,0.05,13.67,192.07,1.17,3.99
DEA11050,66.47,102.76,22.8,28.87,46.08,3.53,89.58,6.9,0,0,2.12,0.08,0.02,16.44,228.53,1.17,3.99
DEA11060,325.44,108.56,20.59,38.1,35.26,7.04,74.88,17.83,0,0.25,2.07,0.14,0.02,17.31,227.83,1.17,3.99
DEA11090,2055.25,214.11,23.61,23.37,45.01,9.66,64.66,25.16,0.02,0.49,2.35,0.09,0.04,14.83,213.92,1.17,3.99
DEA11100,10.44,178.82,24.17,12.61,54.48,10.84,89.16,0,0,0,2.17,0.13,0.03,17.47,231.59,1.17,3.99
DEA11110,141,118.99,23.62,16.96,50.47,11.8,85.88,2.31,0,0,2.17,0.1,0.02,17.28,229.24,1.17,3.99
DEA11120,417.25,113.6,22.53,17.36,51.52,10.8,85.95,3.25,0,0,2.09,0.13,0.02,16.82,229.41,1.17,3.99
DEA11130,3379.04,165.71,21.2,24.4,42.38,14.29,66.61,18.77,0.01,0.31,2.24,0.08,0.03,14.74,215.33,1.17,3.99
DEA11140,29.35,101.83,16.59,49.66,29.72,6.83,86.4,6.77,0,0,2.21,-0.01,0.02,16.21,226.67,1.17,3.99
DEA11160,36.55,80.39,15.23,53.79,28.1,3.87,79.33,16.8,0,0,2.16,0.04,0.02,16.51,227.39,1.17,3.99
DEA11180,4264.33,146.05,19.34,31.31,38.39,13.08,67.9,18.55,0.01,0.46,2.24,0.09,0.03,14.12,212.67,1.17,3.99
DEA11200,4785.31,137,18.28,33.79,36.3,13.81,66.28,19.48,0.01,0.41,2.26,0.05,0.03,14.22,212.88,1.17,3.99
DEA11240,130.72,520.34,24.52,20.38,51.46,8.89,42.47,48.64,0,0,2.26,-0.06,0.08,16.18,223.94,1.17,3.99
DEA11260,48.42,557.48,25.68,20.88,52.97,0.95,49.13,49.92,0,0,2.63,-0.08,0.1,15.36,213.21,1.17,3.99
DEA11360,62.25,327.19,24.65,17.67,52.97,3.87,19.4,74.1,0,2.63,2.33,0.02,0.03,16.46,223.04,1.17,3.99
DEA11390,93.84,130.73,18.4,12.02,54.64,18.79,78.31,1.87,0,1.03,2.09,0.06,0.02,16.33,229.13,1.17,3.99
DEA11410,16.62,215,10.72,9,22,64.07,34.96,0.97,0,0,2.32,0.03,0.02,17.41,227.91,1.17,3.99
DEA11430,38.07,171.12,17.66,12.53,46.52,31.69,60.81,7.5,0,0,2.26,0.03,0.02,16.93,226.25,1.17,3.99
DEA11440,57.14,109.14,17.4,12.88,53.98,20.59,78.1,1.31,0,0,2.06,0.05,0.02,17.21,229.77,1.17,3.99
DEA11470,16.05,79.86,16.75,29.8,31.46,28.45,70.58,0.98,0,0,2.03,0.04,0.02,17.05,234.44,1.17,3.99
DEA11490,129.38,77.04,17.97,33.07,34.72,22.09,61.69,16.22,0,0,2.06,0.09,0.02,16.32,226.8,1.17,3.99
DEA11540,101.52,60.15,15.72,38.1,30.04,22.05,71.06,6.89,0,0,2.04,0.04,0.01,17.03,232.79,1.17,3.99
DEA11620,38.24,120.07,19.21,42.18,29.48,10.34,43.8,45.86,0,0,2.32,0.04,0.03,15.84,221.67,1.17,3.99
DEA11630,114.33,148.72,19.57,38.94,33.77,10.9,41.49,47.14,0,0.46,2.47,0,0.03,15.51,218.25,1.17,3.99
DEA11650,40.25,144.05,14.68,38.34,32.66,20.68,37.26,42.06,0,0,2.47,-0.02,0.03,16.1,219.4,1.17,3.99
DEA11670,52.47,146.91,15.91,31.78,35.2,21.03,29.62,49.35,0,0,2.49,-0.01,0.03,15.37,218.18,1.17,3.99
DEA11680,131.27,102.46,12.48,35.27,28.98,28.86,60.71,10.43,0,0,2.27,0,0.03,16,220.82,1.17,3.99
DEA11690,67.24,92.99,16.09,43.31,38.36,3.01,91.02,5.97,0,0,2.27,-0.02,0.03,16.16,221.93,1.17,3.99
DEA11700,1450.12,96.92,14.29,44.34,29.62,14.81,70.09,14.94,0,0.16,2.22,0.01,0.02,14.87,219.58,1.17,3.99
DEA11710,1738.26,92.01,14.19,46.12,29.07,13.63,71.65,14.59,0,0.13,2.23,0.01,0.02,15.21,219.3,1.17,3.99
DEA11720,317.22,75.96,17.2,45.71,27.69,11.07,82.29,6.64,0,0,2.08,0.04,0.02,16.2,231.14,1.17,3.99
DEA11730,87.97,84.41,15.19,48.66,30.77,6.66,87.16,6.18,0,0,2.16,0.01,0.02,16.65,229.54,1.17,3.99
DEA11740,93.28,54.74,8.75,69.64,16.46,7.3,77.41,15.28,0,0,2.15,0.04,0.02,16.78,228.98,1.17,3.99
DEA11750,35.82,104.7,12.66,48.9,28.62,13.16,73.2,13.64,0,0,2.29,-0.01,0.03,16.47,224.5,1.17,3.99
DEA11770,124.36,576.29,25.17,21.72,51.03,3.37,16.85,79.78,0,0,3.4,-0.13,0.11,15.36,203.96,1.17,3.99
DEA11790,84.87,602.55,25.85,21.99,49.06,5.89,17.57,76.54,0,0,3.2,-0.14,0.13,15.26,203.48,1.17,3.99
DEA11800,356.46,563.29,25.75,21.76,50.66,3.99,22.54,73.46,0,0,3.11,-0.12,0.09,15.6,208.45,1.17,3.99
DEA11810,33.92,582.27,26.37,21.59,48.11,6.41,19.9,73.7,0,0,3.09,-0.17,0.11,16.18,207.69,1.17,3.99
DEA11820,78.98,554.34,25.76,22.43,49.94,7.65,18.55,73.8,0,0,2.94,-0.09,0.1,15.68,209,1.17,3.99
DEA11830,357.78,478.66,26.15,20.39,50.1,5.48,46.58,47.53,0,0.41,2.46,-0.02,0.09,16.28,217.05,1.17,3.99
DEA11840,435.67,313.26,27.06,21.47,47.59,5.57,57.79,36.45,0,0.19,1.86,0.13,0.05,16.88,236.11,1.17,3.99
DEA11850,77.97,257.84,25.57,16.52,51.57,10.34,40.7,48.96,0,0,2.75,-0.09,0.05,15.9,212.81,1.17,3.99
DEA11860,97.57,230.16,27.23,16.68,51.72,6.36,57.78,35.86,0,0,2.16,0.06,0.03,16.72,231.02,1.17,3.99
DEA11870,431.16,242.4,26.8,18.54,51.08,5.47,59.72,34.81,0,0,2.45,-0.06,0.05,16.19,219.86,1.17,3.99
DEA11880,60.17,195.62,22.76,15.3,54.54,9.44,67.2,23.36,0,0,2.58,-0.06,0.04,16.24,217.44,1.17,3.99
DEA11890,268.04,208.91,25.14,15.38,54.39,8.13,69.12,22.75,0,0,2.63,-0.09,0.04,15.54,215.52,1.17,3.99
DEA11900,69.39,232.23,25.38,13.95,57.28,4.94,66.78,28.28,0,0,2.33,0,0.04,16.51,222.22,1.17,3.99
DEA11910,364.19,215.57,25.08,15.03,54.91,7.42,64.94,27.39,0,0.25,2.56,-0.06,0.04,15.51,217.49,1.17,3.99
DEA11920,91.83,224.64,19.64,16.2,43.85,29.17,39.4,31.44,0,0,2.83,-0.07,0.04,15.4,212.98,1.17,3.98
DEA11930,168.07,192.9,19.7,17.99,43.45,28.18,43.62,27.62,0,0.58,2.62,-0.08,0.03,14.5,204.72,1.17,3.98
DEA11940,81.99,215.88,23.73,15.6,55.15,9.49,62.4,28.11,0,0,2.49,0,0.04,16.05,215.76,1.17,3.98
DEA11950,59.12,186.58,24.02,15.03,59.89,3.95,79.78,16.27,0,0,2.58,-0.06,0.04,16,215.16,1.17,3.98
DEA11960,51.97,201.96,21.1,24.71,52.08,8.1,67.9,24,0,0,2.47,0.01,0.04,16.83,220.57,1.17,3.98
DEA11970,311.35,178.44,21.52,18.96,52.44,11.86,69.86,18.28,0,0,2.47,-0.02,0.03,16.35,218.33,1.17,3.98
DEA11980,596.67,172.08,20.69,20.29,47.13,17.92,62.44,19.43,0,0.21,2.48,-0.01,0.03,15.22,215.6,1.17,3.98
DEA11990,206.68,131.77,15.66,19.31,33.66,39.02,51.52,9.46,0,0,2.43,-0.06,0.03,16.22,219.08,1.17,3.98
DEA12000,868.64,157.3,19.11,20.22,42.88,24.17,59.74,15.94,0,0.15,2.42,0,0.03,15.27,215.74,1.17,3.98
DEA12010,269.49,110.93,17.64,32.34,42.38,10.3,77.89,11.81,0,0,2.23,0,0.03,16.25,223.56,1.17,3.98
DEA12030,1318.56,139.6,18.47,23.16,42,21.67,64.79,13.44,0,0.1,2.37,-0.03,0.03,15.76,216.81,1.17,3.98
DEA12040,121.17,70.78,15.59,34.08,38.23,17.08,71.07,9.56,2.29,0,1.92,0.16,0.03,18.25,241.48,1.17,3.98
DEA12080,57.53,51.9,13.37,63.24,21.51,5.17,78.96,15.88,0,0,2.1,0.02,0.02,13.2,185.43,1.17,3.98
DEA12100,249.84,60.94,8.76,66.4,16.72,9.59,77.07,13.34,0,0,2.28,0.02,0.02,16.44,225.08,1.17,3.98
DEA12130,187.93,76.8,11.57,60.74,21.36,7.78,84.6,7.61,0,0,2.22,0.01,0.02,15.98,224.99,1.17,3.98
DEA12140,111.69,89.4,15.21,50.1,30.86,5.07,89.5,5.43,0,0,2.19,0.03,0.02,16.29,226.1,1.17,3.98
DEA12150,160.36,83.2,13.46,51.5,27.21,9.75,82.95,7.31,0,0,2.23,0,0.02,16.29,226.17,1.17,3.98
DEA12160,40.6,80.02,9.99,64.39,22.18,4.35,89.44,6.22,0,0,2.23,0.01,0.02,16.85,224.92,1.17,3.98
DEA12170,109.16,77.05,11.38,63.65,22.09,3.86,88.07,8.07,0,0,2.29,0.01,0.02,16.5,227.29,1.17,3.98
DEA12180,199.13,66.25,10.06,64.35,18.97,8.26,84.4,7.19,0,0.15,2.24,0.01,0.02,16.55,224.68,1.17,3.98
DEB10000,201.87,301.9,24.96,23.39,43.27,10.58,51.16,38.25,0,0,2.35,-0.1,0.03,18.88,234.09,1.17,3.98
DEB10010,600.6,325.6,25.59,22.65,43.33,11.68,46.26,42.05,0,0,2.26,-0.08,0.04,18.02,231.73,1.17,3.98
DEB10020,1090.27,317.53,25.64,21.85,44.26,11.08,47.62,41.3,0,0,2.13,-0.03,0.04,17.58,232.82,1.17,3.98
DEB10030,101.27,278.12,22.32,17.4,38.82,30.61,29.67,39.72,0,0,2.1,-0.03,0.03,18.65,239.17,1.17,3.98
DEB10040,217,292.88,24.46,19.19,41.67,18.82,30.6,50.58,0,0,2.02,0.02,0.04,18.16,237.67,1.17,3.98
DEB10060,84.24,335.16,27.43,21.56,49.4,2.03,79.56,18.42,0,0,1.98,0.02,0.05,16.56,218.3,1.17,3.99
DEB10070,45.03,346.85,25.95,22.1,51.57,0,54.5,45.5,0,0,1.77,0.04,0.05,19.02,250.12,1.17,3.99
DEB10080,171.57,323.27,26.08,21.32,46.74,7.23,52.59,40.19,0,0,1.91,0.11,0.05,17.84,239.07,1.17,3.99
DEB10090,318.62,310.09,26.85,21.23,47.69,5.25,59.75,34.99,0,0,1.82,0.12,0.05,17.67,241.56,1.17,3.99
DEB10100,61.54,316.89,27.71,21.11,50.26,1.32,79.3,19.38,0,0,1.73,0.12,0.05,18.35,248.92,1.17,3.99
DEB10110,41.28,391.69,27.49,25.11,46.49,2.32,51.18,46.5,0,0,1.79,0.15,0.06,18.28,248.2,1.17,3.99
DEB10120,378,384.95,25.62,22.47,46.25,8.42,14.2,77.37,0,0,2.49,-0.09,0.05,17.64,224.88,1.17,3.99
DEB10130,529.47,372.63,25.75,22.53,46.19,8.14,28.48,63.38,0,0,2.42,-0.04,0.05,17.16,225.23,1.17,3.99
DEB10140,74.09,335.04,26.26,23.39,46.68,3.96,64.29,31.75,0,0,2.38,-0.06,0.04,18.53,232.24,1.17,3.99
DEB10160,22.67,379.29,22.84,23.98,40.15,17.3,46.45,36.25,0,0,2.44,-0.06,0.05,17.38,229.06,1.17,3.99
DEB10170,69.53,358.56,22.64,21.98,41.41,17.41,50.65,31.94,0,0,2.48,-0.07,0.05,17.12,228.41,1.17,3.99
DEB10190,318.04,476.3,25.82,27.23,42.24,8.19,40.3,51.15,0,0.37,2.84,-0.2,0.06,17.32,220.71,1.17,3.99
DEB10200,556.04,479.07,25.94,26.48,42.83,7.8,35.16,56.76,0,0.28,2.66,-0.16,0.07,17.29,221.74,1.17,3.99
DEB10210,1467.16,440.77,26.44,24.13,45.29,6.21,43.25,50.43,0,0.1,2.21,-0.05,0.06,16.53,221.29,1.17,3.99
DEB10220,2832.12,380.06,26.11,22.82,45.44,7.86,46.44,45.65,0,0.05,2.13,-0.02,0.05,16.29,226.61,1.17,3.99
DEB10230,37.81,625.99,28.26,27.47,44.12,1.44,4.8,93.76,0,0,3.13,-0.19,0.09,17.9,217.88,1.17,3.99
DEB10240,64.97,487.73,26.67,27.44,44.81,3.11,38.1,58.79,0,0,2.75,-0.19,0.06,17.92,222.77,1.17,3.99
DEB10260,92.96,533.02,25.42,24.84,42.53,11.16,21.94,66.5,0,0.4,2.32,-0.08,0.06,18.6,235.93,1.17,3.99
DEB10270,63.57,486.25,26.64,25.24,44.65,5.92,37.82,56.26,0,0,2.2,-0.08,0.06,18.14,233.13,1.17,3.99
DEB10280,252.87,440.74,27.9,22.48,45.67,5.1,48.29,46.61,0,0,2.01,0.01,0.05,17.71,234.9,1.17,3.99
DEB10290,45.75,464.73,27.47,24.88,45.49,2.05,45.62,52.33,0,0,1.95,0.08,0.07,16.14,233.23,1.17,3.99
DEB10300,361.89,426.76,26.68,23.13,47.25,4.24,54.22,41.55,0,0,1.91,0.1,0.06,16.4,232.54,1.17,3.99
DEB10310,183,348.68,28.13,18.69,49.79,5.39,44.81,49.8,0,0,1.75,0.21,0.05,19.64,246.65,1.17,3.99
DEB10320,30.61,513.42,28.41,22.91,48.68,0.52,8.93,90.54,0,0,2.02,0.1,0.08,17.13,233.85,1.17,3.99
DEB10330,165.05,404.45,26.91,20.72,47.51,7.87,31.59,60.54,0,0,1.86,0.09,0.06,16.8,229.6,1.17,3.99
DEB10340,176.61,416.96,27.47,23.65,46.93,4.71,48.79,46.35,0,0.15,2.21,-0.04,0.06,16.82,225.79,1.17,3.99
DEB10350,59.37,445.34,26.6,24.48,47.41,4.57,33.45,61.98,0,0,2.25,-0.07,0.06,17.42,228.85,1.17,3.99
DEB10360,112.49,383.42,25.66,21.15,50.65,2.55,47.64,49.81,0,0,2.08,0.05,0.05,17.22,231.94,1.17,3.99
DEB10380,31.63,453.41,24.06,24.81,45.08,7.17,52.29,40.53,0,0,2.03,0.07,0.07,16.13,231.49,1.17,3.99
DEB10390,105.14,373.25,24.58,22.38,49.49,4.03,44.35,51.62,0,0,1.93,0.08,0.05,16.51,232.67,1.17,3.99
DEB10400,241.08,424.67,24.73,22.8,47.38,7.16,49.34,43.5,0,0,1.91,0.08,0.06,15.7,230.61,1.17,3.99
DEB10410,367.8,357.95,23.42,21.31,45.11,11.88,52.93,34.28,0,0.9,1.83,0.13,0.05,15.84,232.44,1.17,3.99
DEB10420,749.12,450.57,26.47,21.59,50.51,3.4,39.37,57.23,0,0,2.01,0.07,0.07,14.72,224.23,1.17,3.99
DEB10430,88.13,487.14,27.73,21.41,48.54,3.32,49.55,47.13,0,0,2.06,0.03,0.07,16.37,230.69,1.17,3.99
DEB10450,94.57,461.38,25.87,21.79,51.97,0.93,15.68,83.39,0,0,2.05,0.11,0.07,15.5,228.27,1.17,3.99
DEB10460,45.49,380.3,25.5,21.15,52.35,2.01,37.07,60.92,0,0,1.94,0.15,0.05,15.98,230.24,1.17,3.99
DEB10470,42.67,451.52,25.07,19.63,44.22,14.83,44.54,38.68,0,1.95,2.83,-0.11,0.07,15.72,210.41,1.17,3.99
DEB10480,243.37,369.01,24.78,22.01,48.12,7.18,38.98,53.84,0,0,2.02,0.05,0.05,17.54,235.5,1.17,3.99
DEB10490,113.17,360.59,25.56,21.32,49.65,3.34,54,42.66,0,0,1.99,0.06,0.05,16.79,234.93,1.17,3.99
DEB10500,208.91,309.97,23.79,19.75,44.78,15.8,44.11,40.09,0,0,2.44,-0.07,0.04,17.34,224.24,1.17,3.99
DEB10510,15.93,373.52,23.62,21.61,47.23,7.54,33.45,59.01,0,0,2.48,-0.03,0.05,17.66,227.07,1.17,3.99
DEB10520,36.81,314.68,25.22,21.04,45.9,14.32,68.06,17.62,0,0,2.47,-0.1,0.04,17.53,223.69,1.17,3.99
DEB10530,101.45,364.89,25.66,21.55,48.67,3.9,56.95,39.16,0,0,1.94,0.1,0.05,16.86,235.08,1.17,3.99
DEB10540,145.72,347.71,25.93,21.31,49.35,2.8,60.11,37.09,0,0,1.92,0.1,0.05,16.51,234.97,1.17,3.99
DEB10550,158.95,321.74,25.36,20.49,47.74,7.68,44.14,48.18,0,0,2.42,0,0.04,16.54,224.86,1.17,3.99
DEB10560,190.59,326.07,24.89,20.15,48.85,8.38,53.6,37.48,0,0.54,2.67,-0.04,0.04,15.47,217.41,1.17,3.99
DEB10570,681.44,296.84,24.98,19.73,49.63,8.42,48.83,42.55,0,0.2,2.5,0.04,0.05,14.71,213.36,1.17,3.99
DEB10580,175.48,306.86,24.28,20.1,49.03,7.81,47.51,44.52,0,0.17,2.57,-0.02,0.04,15.87,219.46,1.17,3.99
DEB10590,65.43,270.13,26.12,20.55,52.07,2.57,63.73,33.7,0,0,2.55,0.01,0.04,16.09,220.65,1.17,3.99
DEB10600,28.35,320.83,25.18,21.69,49.3,3.67,29.97,66.36,0,0,2.44,0.04,0.05,16.26,221.27,1.17,3.99
DEB10610,757.75,395.61,23.49,19.52,45.18,18.33,14.04,67.44,0,0.19,3.05,-0.1,0.06,14.96,207.27,1.17,3.99
DEB10620,197.14,427.87,24.98,20.26,46.74,14.31,13.39,72.3,0,0,2.93,-0.08,0.07,15.69,212.73,1.17,3.99
DEB10630,14.39,306.69,24.65,20.75,54.6,0.46,21.94,77.6,0,0,2.96,-0.13,0.04,15.7,210.82,1.17,3.99
DEB10640,217.52,452.24,25.47,19.25,48.9,11.38,46,42.62,0,0,2.94,-0.05,0.08,15.64,211.07,1.17,3.99
